compound	smiles	isoSmiles
http://www.wikidata.org/entity/Q27139809	C(C(C(=O)[O-])O)C(=O)C(=O)[O-]	C([C@@H](C(=O)[O-])O)C(=O)C(=O)[O-]
http://www.wikidata.org/entity/Q27140496	C(C(C(=O)NC(CC(=O)N)C(=O)O)N)C(=O)N	C([C@@H](C(=O)N[C@@H](CC(=O)N)C(=O)O)N)C(=O)N
http://www.wikidata.org/entity/Q27140598	C(C(C(=O)O)NC(=O)CN)O	C([C@@H](C(=O)O)NC(=O)CN)O
http://www.wikidata.org/entity/Q27143825	C(C(C(=O)NC(CO)C(=O)O)N)O	C([C@@H](C(=O)N[C@@H](CO)C(=O)O)N)O
http://www.wikidata.org/entity/Q27144913	C(C(C(=O)O)NC(=O)C(CO)N)C(=O)N	C([C@@H](C(=O)O)NC(=O)[C@H](CO)N)C(=O)N
http://www.wikidata.org/entity/Q27145386	C(C(C(CO)O)O)C(=O)C(=O)[O-]	C([C@@H]([C@H](CO)O)O)C(=O)C(=O)[O-]
http://www.wikidata.org/entity/Q27155139	C1(C(C(C(C(C1(O)[H])(O)[H])(O)[H])(N)[H])(O)[H])(N)[H]	[C@]1([C@]([C@]([C@@]([C@]([C@@]1(O)[H])(O)[H])(O)[H])(N)[H])(O)[H])(N)[H]
http://www.wikidata.org/entity/Q27155137	C1(C(C(C(C(C1OP(=O)(O)O)O)O)OC(=O)N)O)N=C(N)N	[C@@H]1([C@@H]([C@H]([C@@H]([C@H]([C@@H]1OP(=O)(O)O)O)O)OC(=O)N)O)N=C(N)N
http://www.wikidata.org/entity/Q27157272	[H+].CC1(COC(N1C(=O)N2C=CN=C2)(C)CCCC3=CC=C(C=C3)Cl)C	[H+].C[C@@]1(N(C(CO1)(C)C)C(=O)N2C=CN=C2)CCCC3=CC=C(C=C3)Cl
http://www.wikidata.org/entity/Q27157562	C1(C(C(OC(=O)C1O)C(=O)O)O)O	[C@@H]1([C@H]([C@H](OC(=O)[C@@H]1O)C(=O)O)O)O
http://www.wikidata.org/entity/Q27159909	C(C(C(C(C(=O)O)O)O)O)O	C([C@@H]([C@@H]([C@@H](C(=O)O)O)O)O)O
http://www.wikidata.org/entity/Q27160052	C(C(C=O)O)S(=O)(=O)[O-]	C([C@@H](C=O)O)S(=O)(=O)[O-]
http://www.wikidata.org/entity/Q27097025	CC12C(CCC3(C1C(C45C3CCC(C4)C(=C)C5)C(=O)O)OC2=O)O	C[C@@]12[C@H](CC[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@H](C4)C(=C)C5)C(=O)O)OC2=O)O
http://www.wikidata.org/entity/Q27097581	CC12CC34CCC(=O)C(C3C(O1)CC2C4)(C)CCC(=O)NC5=C(C=CC(=C5O)C(=O)O)O	C[C@@]12C[C@@]34CCC(=O)[C@@]([C@@H]3[C@@H](O1)C[C@@H]2C4)(C)CCC(=O)NC5=C(C=CC(=C5O)C(=O)O)O
http://www.wikidata.org/entity/Q27101928	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COS(=O)(=O)O)O)C)O	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COS(=O)(=O)O)O)C)O
http://www.wikidata.org/entity/Q27102191	CC(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(=O)C4)O)C)C)O)C(CCC(C)(C)O)O	C[C@@H]([C@H]1CC[C@@]2([C@@]1(CC[C@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H](C(=O)C4)O)C)C)O)[C@@H](CCC(C)(C)O)O
http://www.wikidata.org/entity/Q27102306	CC(C(C(C(C(=O)O)O)O)O)O	C[C@@H]([C@H]([C@H]([C@@H](C(=O)O)O)O)O)O
http://www.wikidata.org/entity/Q27104402	CC(C(CC(=O)C(=O)[O-])O)O	C[C@@H]([C@H](CC(=O)C(=O)[O-])O)O
http://www.wikidata.org/entity/Q27105132	CC(C1C2CC(=C(N2C1=O)C(=O)O)SC=CNC(=O)C)OS(=O)(=O)O	C[C@@H]([C@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)S/C=C/NC(=O)C)OS(=O)(=O)O
http://www.wikidata.org/entity/Q27105356	CC12CCC3C(C1CC(C2OC4C(C(C(C(O4)C(=O)O)O)O)O)O)CCC5=C3C=CC(=C5)O	C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)CCC5=C3C=CC(=C5)O
http://www.wikidata.org/entity/Q27105362	CC12CCC3C(C1CCC2=O)CCC4=CC(=O)CCC34C=O	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@]34C=O
http://www.wikidata.org/entity/Q27105422	CC12CCC3C(C1CCC2O)CCC4=CC(=C(C=C34)OC)OS(=O)(=O)O	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=C(C=C34)OC)OS(=O)(=O)O
http://www.wikidata.org/entity/Q27105423	CC12CCC3C(C1CCC2=O)CCC4=CC(=C(C=C34)OC)O	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=C(C=C34)OC)O
http://www.wikidata.org/entity/Q27106003	CC(C1CCC2(C1(CC=C3C2CCC4C(=C3)CCC(C4(C)C)N(C)C)C)C)N	C[C@@H]([C@H]1CC[C@@]2([C@@]1(CC=C3[C@H]2CC[C@@H]4C(=C3)CC[C@@H](C4(C)C)N(C)C)C)C)N
http://www.wikidata.org/entity/Q27106151	CC(C1CC2C(C3C14C(O4)C(C3(C)O)Cl)OC(=O)C2=C)O	C[C@@H]([C@@H]1C[C@@H]2[C@@H]([C@@H]3[C@]14[C@H](O4)[C@H]([C@]3(C)O)Cl)OC(=O)C2=C)O
http://www.wikidata.org/entity/Q27106254	CC1(C2(CCC3(C(CCC4(C5(C)CCCC43C6(N(CCO6)C5)[H])[H])(C2)C1=O)[H])[H])[H]	C[C@@]1(C2(CC[C@@]3([C@@](CC[C@@]4([C@@]5(C)CCC[C@]43[C@]6(N(CCO6)C5)[H])[H])(C2)C1=O)[H])[H])[H]
http://www.wikidata.org/entity/Q27106263	CC1(C(C(CC2C1=CCC3C2(C(=O)CC4(C3(CC(C4C(C)(C(=O)C=CC(C)(C)O)O)O)C)C)C)O)O)C	C[C@@]12C[C@H]([C@@H]([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C[C@@H]([C@H](C4(C)C)O)O)C)C)[C@](C)(C(=O)/C=C/C(C)(C)O)O)O
http://www.wikidata.org/entity/Q27106891	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC5CCCC5)O)C)O	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCC5CCCC5)O)C)O
http://www.wikidata.org/entity/Q27106914	CC12CCC3C45CCC(C6(C4C(C7C3(C1OCC2N(C)C)O7)OC6=O)C)(OC5)O	C[C@@]12CC[C@H]3[C@@]45CC[C@@]([C@]6([C@@H]4[C@@H]([C@H]7[C@]3([C@@H]1OC[C@@H]2N(C)C)O7)OC6=O)C)(OC5)O
http://www.wikidata.org/entity/Q27106946	CC(CC(=O)O)(CC(=O)OCC1C(C(C(C(O1)OC2=C(C=C3C(=C2)CC([N+]3=CC=C4CC(NC(=C4)C(=O)O)C(=O)O)C(=O)[O-])O)OC5C(C(C(C(O5)C(=O)O)O)O)O)O)O)O	C[C@@](CC(=O)O)(CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C(C=C3C(=C2)C[C@H]([N+]3=C/C=C/4\C[C@H](NC(=C4)C(=O)O)C(=O)O)C(=O)[O-])O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27107164	CC1(C(CC2(C1C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)O)O	C[C@@]1([C@H](C[C@]2([C@@H]1[C@@H](OC=C2C(=O)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O
http://www.wikidata.org/entity/Q27107907	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)OC6C(C(C(CO6)O)O)O)O)C)C)C2C1)C)C(=O)O)C(=O)OC	C[C@@]1(CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(C[C@@H]([C@@H]([C@@]5(C)CO)O[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)O)C)C)[C@@H]2C1)C)C(=O)O)C(=O)OC
http://www.wikidata.org/entity/Q27107896	CC12CCOC1N(C3=C2C=C(C=C3)OC(=O)NC)C	C[C@@]12CCO[C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C
http://www.wikidata.org/entity/Q27108114	CC1(CO1)C2CC3=C4C(=C(C=C3O2)OC)C(=O)C5=C(O4)C(=CC=C5)O	C[C@@]1(CO1)[C@H]2CC3=C4C(=C(C=C3O2)OC)C(=O)C5=C(O4)C(=CC=C5)O
http://www.wikidata.org/entity/Q27108219	CC1(C(CCC2(C1CC=C3C2CCC4(C3(CCC4C5CC(C(OC5)C(C)(C)O)O)C)C)C)O)C	C[C@@]12CC[C@H]3C(=CC[C@@H]4[C@@]3(CC[C@H](C4(C)C)O)C)[C@]1(CC[C@H]2[C@@H]5C[C@H]([C@@H](OC5)C(C)(C)O)O)C
http://www.wikidata.org/entity/Q27108280	CC1(CC2CC(=O)C34C2(CCCN3CCC4)C(C1)O)O	C[C@@]1(C[C@H]2CC(=O)[C@@]34[C@@]2(CCCN3CCC4)[C@H](C1)O)O
http://www.wikidata.org/entity/Q27108329	CC12CCCC34C1C(=O)CC56C3C(=O)C(CC5C4N7C2OCC7)C(=C)C6	C[C@@]12CCC[C@]34[C@@H]1C(=O)C[C@]56[C@H]3C(=O)[C@H](CC5[C@H]4N7C2OCC7)C(=C)C6
http://www.wikidata.org/entity/Q27109207	CC(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CCC(C4)O)C)C)O)C(CCC(C)(C)O)O	C[C@@H]([C@H]1CC[C@@]2([C@@]1(CC[C@H]3C2=CC(=O)[C@H]4[C@@]3(CC[C@@H](C4)O)C)C)O)[C@@H](CCC(C)(C)O)O
http://www.wikidata.org/entity/Q27109331	CC12CCCC1C3CCC4CCCCC4(C3CC2)C	C[C@@]12CCC[C@H]1[C@@H]3CC[C@@H]4CCCC[C@@]4([C@H]3CC2)C
http://www.wikidata.org/entity/Q27109810	CC12CCC(=O)CC1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C	C[C@]12CCC(=O)CC1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C
http://www.wikidata.org/entity/Q27109951	CC12CCC3C(C1CCC2O)C=CC4=CC(=O)CCC34C	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)C=CC4=CC(=O)CC[C@]34C
http://www.wikidata.org/entity/Q27110161	CC12CCC(C(C1C(C34C2CCC(C3)C(=C)C4)C=O)(C)C(=O)O)O	C[C@@]12CC[C@@H]([C@@]([C@H]1[C@@H]([C@]34[C@H]2CC[C@H](C3)C(=C)C4)C=O)(C)C(=O)O)O
http://www.wikidata.org/entity/Q27114001	CC12CCC(=O)C=C1CCC3C2C4CC5(C3CCC5C(=O)CO)C(O4)O	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@@H]4C[C@]5([C@H]3CC[C@@H]5C(=O)CO)C(O4)O
http://www.wikidata.org/entity/Q27114999	CC(C(C(C)(CC=O)OC)O)O	C[C@@H]([C@H]([C@@](C)(CC=O)OC)O)O
http://www.wikidata.org/entity/Q27116898	CC1(C2CCC(C2)(C1=O)C)C	C[C@@]12CC[C@@H](C1)C(C2=O)(C)C
http://www.wikidata.org/entity/Q27117313	CC12CCC3C(C1CC=C2)CCC4C3(CCCC4)C	C[C@]12CC[C@H]3[C@H]([C@@H]1CC=C2)CCC4[C@@]3(CCCC4)C
http://www.wikidata.org/entity/Q27120583	CC1(C(C(CO1)O)(O)O)O	C[C@@]1(C([C@H](CO1)O)(O)O)O
http://www.wikidata.org/entity/Q27121595	CC1(CCCC2(C3C1C(C2=C)CC3)C)C	C[C@@]12CCCC([C@H]3[C@@H]1CC[C@H]3C2=C)(C)C
http://www.wikidata.org/entity/Q27123347	CC1(CCCC2(C1CC=C3C2CCC(C3)(C)C=C)C)C	C[C@@]1(CC[C@H]2C(=CC[C@@H]3[C@@]2(CCCC3(C)C)C)C1)C=C
http://www.wikidata.org/entity/Q27123467	CC1(CCC2C(=CCC3C2(CCCC3(C)C=O)C)C1)C=C	C[C@@]1(CC[C@H]2C(=CC[C@@H]3[C@@]2(CCC[C@@]3(C)C=O)C)C1)C=C
http://www.wikidata.org/entity/Q27126325	CC1(C(C2=NC1=CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(C2)N5)CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-]	C[C@@]\1([C@@H](C2=N/C1=C\C3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(C2)N5)CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-]
http://www.wikidata.org/entity/Q27126772	CC(C(=NC(CCC(=NC(CCC(=O)[O-])(C(=O)O)[H])[O-])(C(=O)O)[H])[O-])(OP(O)(=O)OCC(C(C(CN1C=2C=C(C=CC2C=C3C1=NC(N=C3O)=O)[O-])(O)[H])(O)[H])(O)[H])[H]	C[C@@](C(=N[C@@](CCC(=N[C@@](CCC(=O)[O-])(C(=O)O)[H])[O-])(C(=O)O)[H])[O-])(OP(O)(=O)OC[C@]([C@]([C@](CN1C=2C=C(C=CC2C=C3C1=NC(N=C3O)=O)[O-])(O)[H])(O)[H])(O)[H])[H]
http://www.wikidata.org/entity/Q27126966	CC(C(=NC(CCC(=NC(CCC([N-]C(CCC(=O)[O-])(C(=O)O)[H])=O)(C(=O)[O-])[H])[O-])(C(=O)O)[H])[O-])(OP(=O)(O)OCC(C(C(CN1C2=CC(C=CC2=CC3=C1N=C(N=C3[O-])O)=O)(O)[H])(O)[H])(O)[H])[H]	C[C@@](C(=N[C@@](CCC(=N[C@@](CCC([N-][C@@](CCC(=O)[O-])(C(=O)O)[H])=O)(C(=O)[O-])[H])[O-])(C(=O)O)[H])[O-])(OP(=O)(O)OC[C@]([C@]([C@](CN1C2=CC(C=CC2=CC3=C1N=C(N=C3[O-])O)=O)(O)[H])(O)[H])(O)[H])[H]
http://www.wikidata.org/entity/Q27131365	CC1(OC2C(OC(C(C2O1)O)O)CO)C(=O)O	C[C@@]1(O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O1)O)O)CO)C(=O)O
http://www.wikidata.org/entity/Q27133846	CC1(C2CCC(C(C2C3=C(NC4=CC=CC1=C43)C(C)(C)C=C)[N+]#[C-])(C)C=C)C	C[C@@]1(CC[C@H]2[C@H]([C@H]1[N+]#[C-])C3=C(NC4=CC=CC(=C43)C2(C)C)C(C)(C)C=C)C=C
http://www.wikidata.org/entity/Q27133830	CC12CCCC3(C1C(C(=O)C4=CC5=C(C=CC(=C5C=C43)O)O)(OC2)O)C	C[C@]12CCC[C@]3([C@@H]1[C@](C(=O)C4=CC5=C(C=CC(=C5C=C43)O)O)(OC2)O)C
http://www.wikidata.org/entity/Q27133881	CC1(C=CC(=O)C2(C1(CCC3(C2(CC4=C(O3)C=C(OC4=O)C5=CC=C(C=C5)OC)O)C)O)C)C	C[C@@]12CC[C@@]3([C@@]([C@]1(CC4=C(O2)C=C(OC4=O)C5=CC=C(C=C5)OC)O)(C(=O)C=CC3(C)C)C)O
http://www.wikidata.org/entity/Q27134252	CC1(CC(=C2C(C3=C(C=CC(C=4C=CC5=C(C4O)C(C6=C(CC(C)(C(C6(COC(C)=O)O5)(OC(C)=O)[H])[H])O)=O)=C3O)OC2(CO)C1(OC(C)=O)[H])=O)O)[H]	C[C@@]1(CC(=C2C(C3=C(C=CC(C=4C=CC5=C(C4O)C(C6=C(C[C@@](C)([C@]([C@@]6(COC(C)=O)O5)(OC(C)=O)[H])[H])O)=O)=C3O)O[C@]2(CO)[C@@]1(OC(C)=O)[H])=O)O)[H]
http://www.wikidata.org/entity/Q27134528	CC1(CCCC2(C1CC(C(=C)C2CCC(C)(C=C)O)OO)C)C	C[C@]12CCCC([C@@H]1C[C@H](C(=C)[C@@H]2CC[C@](C)(C=C)O)OO)(C)C
http://www.wikidata.org/entity/Q27134993	CC12CCC(C1CC=C(CC2)CO)C(C)(C)O	C[C@@]12CC[C@H]([C@H]1CC=C(CC2)CO)C(C)(C)O
http://www.wikidata.org/entity/Q27135308	CC(C=CCCC=CC=CC=C(C)C(=O)O)C(C(C)C(C=CC=CC=CC=CC=CC=CCC(C(C)C(=O)CC(CC(C=CCC(CC(CC(C=CCC(CC(C=CCC(CC(CCCN)O)O)O)O)O)O)O)O)O)OS(=O)(=O)O)O)O	C[C@@H]([C@@H](/C=C/C=C/C=C/C=C/C=C/C=C/CC(C(C)C(=O)C[C@@H](C[C@@H](/C=C/C[C@@H](C[C@H](C[C@@H](/C=C/C[C@H](C[C@@H](/C=C/C[C@H](C[C@H](CCCN)O)O)O)O)O)O)O)O)O)OS(=O)(=O)O)O)[C@H](C(C)/C=C/CC/C=C/C=C/C=C(\C)/C(=O)O)O
http://www.wikidata.org/entity/Q27135304	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1)C)C(=O)O)C	C[C@@]12CC[C@@H]3[C@@]([C@H]1CC=C4[C@]2(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)(C[C@H]([C@H](C3(C)C)O)O)C
http://www.wikidata.org/entity/Q27135745	CC1(C2CC(C3(C(C2(C=CC1=O)C)CCC4(C35C(O5)C(=O)C4C6=COC=C6)C)C)OC(=O)C7=CC=CC=C7)C	C[C@@]12CC[C@@H]3[C@]4(C=CC(=O)C([C@@H]4C[C@H]([C@]3([C@@]15[C@H](O5)C(=O)[C@H]2C6=COC=C6)C)OC(=O)C7=CC=CC=C7)(C)C)C
http://www.wikidata.org/entity/Q27136733	CC1(C2C3CC4CC2(C=CC1=O)C(C4(O3)C)O)CCC(=O)NC5=C(C=CC(=C5O)C(=O)O)O	C[C@@]1([C@@H]2[C@@H]3C[C@@H]4C[C@@]2(C=CC1=O)[C@H]([C@@]4(O3)C)O)CCC(=O)NC5=C(C=CC(=C5O)C(=O)O)O
http://www.wikidata.org/entity/Q27136761	CC1(C2CC3C(CC2(CC3=C)C=CC1=O)O)CCC(=O)OC	C[C@@]1([C@@H]2C[C@@H]3[C@H](C[C@]2(CC3=C)C=CC1=O)O)CCC(=O)OC
http://www.wikidata.org/entity/Q27136778	CC1(CC(=O)C2=C(C=C(C=C2O1)O)O)C3CCC(=O)O3	C[C@@]1(CC(=O)C2=C(C=C(C=C2O1)O)O)[C@H]3CCC(=O)O3
http://www.wikidata.org/entity/Q27137072	CC12CCC3C(C1CCC2OP(=O)([O-])[O-])CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OP(=O)([O-])[O-])CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl
http://www.wikidata.org/entity/Q27137340	CC1(C(CCC2(C1CC=C3C2CCC4(C3(CCC4C5CC(C(=O)OC5)(C(C)(C)O)O)C)C)C)O)C	C[C@@]12CC[C@H]3C(=CC[C@@H]4[C@@]3(CC[C@H](C4(C)C)O)C)[C@]1(CC[C@H]2C5C[C@@](C(=O)OC5)(C(C)(C)O)O)C
http://www.wikidata.org/entity/Q27137411	CC12CC3=C(C4C=C(CCC1O2)C(=O)O4)C(=CO3)CO	C[C@@]12CC3=C([C@H]4C=C(CC[C@H]1O2)C(=O)O4)C(=CO3)CO
http://www.wikidata.org/entity/Q27137517	CC1(CCCC2(C1CCC(=C)C2CCC(C)(C=C)O)C)CO	C[C@]12CCCC([C@@H]1CCC(=C)[C@@H]2CC[C@](C)(C=C)O)(C)CO
http://www.wikidata.org/entity/Q27137630	CC1(CCCC2(C1CCC3(C2CCC(=COS(=O)(=O)[O-])C3CCC4=CC(OC4OC)OC)C)C)C.[Na+]	C[C@]12CCCC([C@@H]1CC[C@]3([C@@H]2CC/C(=C\OS(=O)(=O)[O-])/[C@@H]3CCC4=C[C@@H](O[C@@H]4OC)OC)C)(C)C.[Na+]
http://www.wikidata.org/entity/Q27138314	CC1(CCCC2(C1CCC(C2CCC(=C)C=C)(C)O)C)COC(=O)C=CC3=CC=C(C=C3)O	C[C@@]1(CCC[C@]2([C@H]1CC[C@@]([C@@H]2CCC(=C)C=C)(C)O)C)COC(=O)/C=C\C3=CC=C(C=C3)O
http://www.wikidata.org/entity/Q27138387	CC1(CCCC2=C3CCC(C(C3=C(C(=C21)O)OC4C(C(C(C(O4)CO)O)O)O)O)(C)C=C)C	C[C@@]1(CCC2=C3CCCC(C3=C(C(=C2[C@H]1O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)(C)C)C=C
http://www.wikidata.org/entity/Q27138708	CC1(C(CCC2(C1C(C(=O)C3C2CCC(C3)C(=C)C=O)O)C)O)C	C[C@@]12CC[C@H](C([C@H]1[C@@H](C(=O)[C@H]3[C@H]2CC[C@H](C3)C(=C)C=O)O)(C)C)O
http://www.wikidata.org/entity/Q27138728	CC12CCC3C4(C1C(O3)OC2)COC(=O)C56C4C(CC(C5)C(=C)C6=O)O	C[C@@]12CC[C@H]3[C@@]4([C@@H]1[C@@H](O3)OC2)COC(=O)[C@]56[C@H]4[C@@H](C[C@H](C5)C(=C)C6=O)O
http://www.wikidata.org/entity/Q27138764	CC(C1C(CC2(C1(CC=C3C2CC4C5C(CO4)(C(C=CC5(C3)O)NC(=O)C6=CC=CC=C6)C)C)C)OC(=O)C)N(C)C	C[C@@H]([C@H]1[C@@H](C[C@@]2([C@@]1(CC=C3[C@H]2C[C@H]4[C@H]5[C@](CO4)([C@H](C=C[C@]5(C3)O)NC(=O)C6=CC=CC=C6)C)C)C)OC(=O)C)N(C)C
http://www.wikidata.org/entity/Q27138801	CC1(C2CCC3(C(C2(CCC1=O)C)CCC4C3(CCC4C5(CCC(O5)C(C)(C)O)C)C)C)C	C[C@@]12CC[C@@H]([C@H]1CC[C@H]3[C@]2(CC[C@@H]4[C@@]3(CCC(=O)C4(C)C)C)C)[C@@]5(CC[C@H](O5)C(C)(C)O)C
http://www.wikidata.org/entity/Q27138938	CC1(C(CCC2(C1C(CC(=C)C2COC3=CC4=C(C=C3)C=CC(=O)O4)OC5C(C(C(C(O5)COC6C(C(CO6)(CO)O)O)O)O)O)C)O)C	C[C@@]12CC[C@H](C([C@H]1[C@@H](CC(=C)[C@H]2COC3=CC4=C(C=C3)C=CC(=O)O4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO[C@H]6[C@@H]([C@](CO6)(CO)O)O)O)O)O)(C)C)O
http://www.wikidata.org/entity/Q27138940	CC1(C(CCC2(C1C(CC(=C)C2COC3=CC4=C(C=C3)C=CC(=O)O4)OC5C(C(C(C(O5)CO)O)O)O)C)O)C	C[C@@]12CC[C@H](C([C@H]1[C@@H](CC(=C)[C@H]2COC3=CC4=C(C=C3)C=CC(=O)O4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)(C)C)O
http://www.wikidata.org/entity/Q27139503	CC1(C(=O)C(CO1)O)O	C[C@@]1(C(=O)[C@H](CO1)O)O
http://www.wikidata.org/entity/Q27140400	CC12C(CCC3(C1C(C45C3CCC(C4)C(=C)C5)C(=O)[O-])OC2=O)O	C[C@@]12[C@H](CC[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@H](C4)C(=C)C5)C(=O)[O-])OC2=O)O
http://www.wikidata.org/entity/Q27145696	CC(C1C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	C[C@@H]([C@H]1[C@H]([C@H]([C@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O
http://www.wikidata.org/entity/Q27147480	CC12CC3=C(C(C(=[NH+]3)C=C4C(C(C(N4)(C5=C(C(C(=N5)CC(=N1)C(=C2CC(=O)[O-])CCC(=O)[O-])(C)CCC(=O)[O-])CC(=O)[O-])C)(C)CC(=O)[O-])CCC(=O)[O-])(C)CC(=O)[O-])CCC(=O)[O-]	C[C@@]12CC3=C([C@](C(=[NH+]3)/C=C\4/[C@H]([C@]([C@@](N4)(C5=C([C@@](C(=N5)CC(=N1)C(=C2CC(=O)[O-])CCC(=O)[O-])(C)CCC(=O)[O-])CC(=O)[O-])C)(C)CC(=O)[O-])CCC(=O)[O-])(C)CC(=O)[O-])CCC(=O)[O-]
http://www.wikidata.org/entity/Q27147780	CC12CCC(=O)C(C1CCC2=O)CCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C4N=CN=C5N)O)OP(=O)([O-])[O-])O	C[C@]12CCC(=O)[C@H]([C@@H]1CCC2=O)CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)OP(=O)([O-])[O-])O
http://www.wikidata.org/entity/Q27148442	CC12CCC(=C3C=CC=C3)CC1CCC4C2CCC5(C4CCC5(C)O)C	C[C@]12CCC(=C3C=CC=C3)C[C@@H]1CC[C@@H]4[C@@H]2CC[C@]5([C@H]4CC[C@]5(C)O)C
http://www.wikidata.org/entity/Q27148493	CC12CCC(=O)CC1CCC3C2CCC4(C3CCC(=O)O4)C	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC(=O)O4)C
http://www.wikidata.org/entity/Q27148505	CC12CCC3C(C1CCC2(C)O)CCC4C3(CC(C(=O)C4)COC)C	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(C[C@H](C(=O)C4)COC)C
http://www.wikidata.org/entity/Q27148514	CC12CCC3C(C1CCC2=O)CCC4=CC(=C(C=C34)CN5CCOCC5)O	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=C(C=C34)CN5CCOCC5)O
http://www.wikidata.org/entity/Q27148519	CC12CCC3C(C1CCC2=O)C(=O)C=C4C3(CCC(=C4)OC)C	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)C(=O)C=C4[C@@]3(CCC(=C4)OC)C
http://www.wikidata.org/entity/Q27148562	CC12CCC3C(C1CC=C2)CCC4=C3C=CC(=C4)OC(=O)C5=CC=CC=C5	C[C@]12CC[C@H]3[C@H]([C@@H]1CC=C2)CCC4=C3C=CC(=C4)OC(=O)C5=CC=CC=C5
